"","chapter","linenumber","word","sentiment"
"12743",19,2874,"fourth",NA
"12744",19,2874,"dimension",NA
"12745",19,2874,"visible",NA
"12746",19,2874,"land","positive"
"12747",19,2874,"dimensions",NA
"12748",19,2875,"teacher's",NA
"12749",19,2875,"skill",NA
"12750",19,2875,"fain","anticipation"
"12751",19,2875,"fain","joy"
"12752",19,2875,"fain","positive"
"12753",19,2875,"fain","trust"
"12754",19,2875,"eyes",NA
"12755",19,2875,"blind","negative"
"12756",19,2875,"servant","negative"
"12757",19,2875,"servant","trust"
"12758",19,2876,"invisible",NA
"12759",19,2876,"presence","positive"
"12760",19,2876,"dimension",NA
"12761",19,2878,"recall",NA
"12762",19,2878,"past",NA
"12763",19,2878,"taught","trust"
"12764",19,2878,"line",NA
"12765",19,2879,"inferred",NA
"12766",19,2879,"plane",NA
"12767",19,2879,"reality",NA
"12768",19,2879,"unrecognized",NA
"12769",19,2879,"dimension",NA
"12770",19,2880,"brightness","positive"
"12771",19,2880,"called",NA
"12772",19,2880,"height",NA
"12773",19,2881,"follow",NA
"12774",19,2881,"region",NA
"12775",19,2881,"plane",NA
"12776",19,2881,"infer",NA
"12777",19,2881,"solid","positive"
"12778",19,2882,"fourth",NA
"12779",19,2882,"unrecognized",NA
"12780",19,2882,"dimension",NA
"12781",19,2882,"colour",NA
"12782",19,2883,"existent",NA
"12783",19,2883,"infinitesimal",NA
"12784",19,2883,"incapable",NA
"12785",19,2883,"measurement",NA
"12786",19,2885,"argument","anger"
"12787",19,2885,"argument","negative"
"12788",19,2885,"analogy",NA
"12789",19,2885,"figures",NA
"12790",19,2887,"sphere",NA
"12791",19,2887,"analogy",NA
"12792",19,2887,"nonsense","negative"
"12793",19,2887,"analogy",NA
"12794",19,2889,"lordship","positive"
"12795",19,2889,"tempts",NA
"12796",19,2889,"servant","negative"
"12797",19,2889,"servant","trust"
"12798",19,2889,"remembers",NA
"12799",19,2890,"revelations",NA
"12800",19,2890,"imparted",NA
"12801",19,2890,"trifle","negative"
"12802",19,2890,"lord","disgust"
"12803",19,2890,"lord","negative"
"12804",19,2890,"lord","positive"
"12805",19,2890,"lord","trust"
"12806",19,2890,"crave","anticipation"
"12807",19,2891,"thirst","anticipation"
"12808",19,2891,"thirst","sadness"
"12809",19,2891,"thirst","surprise"
"12810",19,2891,"knowledge","positive"
"12811",19,2891,"doubtless","positive"
"12812",19,2891,"doubtless","trust"
"12813",19,2892,"spaceland",NA
"12814",19,2892,"eye",NA
"12815",19,2892,"stomachs",NA
"12816",19,2893,"realm",NA
"12817",19,2893,"flatland",NA
"12818",19,2893,"poor",NA
"12819",19,2893,"puny",NA
"12820",19,2893,"lineland",NA
"12821",19,2893,"monarch",NA
"12822",19,2894,"left",NA
"12823",19,2894,"discern",NA
"12824",19,2895,"close",NA
"12825",19,2895,"hand",NA
"12826",19,2895,"touching",NA
"12827",19,2895,"frame",NA
"12828",19,2895,"land","positive"
"12829",19,2895,"dimensions",NA
"12830",19,2896,"blind","negative"
"12831",19,2896,"senseless","anger"
"12832",19,2896,"senseless","disgust"
"12833",19,2896,"senseless","fear"
"12834",19,2896,"senseless","negative"
"12835",19,2896,"senseless","sadness"
"12836",19,2896,"senseless","surprise"
"12837",19,2896,"wretch","anger"
"12838",19,2896,"wretch","disgust"
"12839",19,2896,"wretch","negative"
"12840",19,2896,"wretch","sadness"
"12841",19,2896,"power",NA
"12842",19,2896,"touch",NA
"12843",19,2896,"eye",NA
"12844",19,2897,"interior","disgust"
"12845",19,2897,"interior","positive"
"12846",19,2897,"interior","trust"
"12847",19,2897,"discern",NA
"12848",19,2897,"surety","positive"
"12849",19,2897,"surety","trust"
"12850",19,2897,"fourth",NA
"12851",19,2897,"dimension",NA
"12852",19,2898,"lord","disgust"
"12853",19,2898,"lord","negative"
"12854",19,2898,"lord","positive"
"12855",19,2898,"lord","trust"
"12856",19,2898,"perceives",NA
"12857",19,2898,"eye",NA
"12858",19,2899,"exist",NA
"12859",19,2899,"lord","disgust"
"12860",19,2899,"lord","negative"
"12861",19,2899,"lord","positive"
"12862",19,2899,"lord","trust"
"12863",19,2899,"taught","trust"
"12864",19,2899,"forgotten","fear"
"12865",19,2899,"forgotten","negative"
"12866",19,2899,"forgotten","sadness"
"12867",19,2900,"imparted",NA
"12868",19,2900,"servant","negative"
"12869",19,2900,"servant","trust"
"12870",19,2902,"dimension",NA
"12871",19,2902,"moving",NA
"12872",19,2902,"produce",NA
"12873",19,2902,"line",NA
"12874",19,2903,"terminal","fear"
"12875",19,2903,"terminal","negative"
"12876",19,2903,"terminal","sadness"
"12877",19,2905,"dimensions",NA
"12878",19,2905,"moving",NA
"12879",19,2905,"line",NA
"12880",19,2905,"produce",NA
"12881",19,2905,"square",NA
"12882",19,2906,"terminal","fear"
"12883",19,2906,"terminal","negative"
"12884",19,2906,"terminal","sadness"
"12885",19,2908,"dimensions",NA
"12886",19,2908,"moving",NA
"12887",19,2908,"square",NA
"12888",19,2908,"produce",NA
"12889",19,2908,"eye",NA
"12890",19,2909,"mine",NA
"12891",19,2909,"behold",NA
"12892",19,2909,"blessed","joy"
"12893",19,2909,"blessed","positive"
"12894",19,2909,"cube","trust"
"12895",19,2909,"terminal","fear"
"12896",19,2909,"terminal","negative"
"12897",19,2909,"terminal","sadness"
"12898",19,2912,"dimensions",NA
"12899",19,2912,"moving",NA
"12900",19,2912,"cube","trust"
"12901",19,2912,"alas",NA
"12902",19,2912,"analogy",NA
"12903",19,2913,"alas",NA
"12904",19,2913,"progress","anticipation"
"12905",19,2913,"progress","joy"
"12906",19,2913,"progress","positive"
"12907",19,2913,"truth","positive"
"12908",19,2913,"truth","trust"
"12909",19,2914,"motion","anticipation"
"12910",19,2914,"divine",NA
"12911",19,2914,"cube","trust"
"12912",19,2914,"result","anticipation"
"12913",19,2914,"divine",NA
"12914",19,2914,"organization","anticipation"
"12915",19,2914,"organization","joy"
"12916",19,2914,"organization","positive"
"12917",19,2914,"organization","surprise"
"12918",19,2914,"organization","trust"
"12919",19,2915,"sixteen",NA
"12920",19,2915,"terminal","fear"
"12921",19,2915,"terminal","negative"
"12922",19,2915,"terminal","sadness"
"12923",19,2917,"behold",NA
"12924",19,2917,"infallible","positive"
"12925",19,2917,"confirmation","trust"
"12926",19,2917,"series","trust"
"12927",19,2917,"2",NA
"12928",19,2917,"4",NA
"12929",19,2917,"8",NA
"12930",19,2917,"16",NA
"12931",19,2918,"geometrical",NA
"12932",19,2918,"progression","anticipation"
"12933",19,2918,"progression","joy"
"12934",19,2918,"progression","positive"
"12935",19,2918,"progression","sadness"
"12936",19,2918,"progression","trust"
"12937",19,2918,"quote","anticipation"
"12938",19,2918,"quote","negative"
"12939",19,2918,"quote","positive"
"12940",19,2918,"quote","surprise"
"12941",19,2919,"lord's",NA
"12942",19,2919,"words","anger"
"12943",19,2919,"words","negative"
"12944",19,2919,"strictly",NA
"12945",19,2919,"analogy",NA
"12946",19,2921,"taught","trust"
"12947",19,2921,"lord","disgust"
"12948",19,2921,"lord","negative"
"12949",19,2921,"lord","positive"
"12950",19,2921,"lord","trust"
"12951",19,2921,"line",NA
"12952",19,2922,"bounding",NA
"12953",19,2922,"square",NA
"12954",19,2922,"bounding",NA
"12955",19,2922,"lines","fear"
"12956",19,2923,"cube","trust"
"12957",19,2923,"bounding",NA
"12958",19,2923,"squares",NA
"12959",19,2923,"behold",NA
"12960",19,2924,"confirming",NA
"12961",19,2924,"series","trust"
"12962",19,2924,"2",NA
"12963",19,2924,"4",NA
"12964",19,2924,"6",NA
"12965",19,2924,"arithmetical",NA
"12966",19,2924,"progression","anticipation"
"12967",19,2924,"progression","joy"
"12968",19,2924,"progression","positive"
"12969",19,2924,"progression","sadness"
"12970",19,2924,"progression","trust"
"12971",19,2925,"necessity","sadness"
"12972",19,2925,"follow",NA
"12973",19,2925,"divine",NA
"12974",19,2926,"offspring",NA
"12975",19,2926,"divine",NA
"12976",19,2926,"cube","trust"
"12977",19,2926,"land","positive"
"12978",19,2926,"dimensions",NA
"12979",19,2927,"8",NA
"12980",19,2927,"bounding",NA
"12981",19,2927,"cubes",NA
"12982",19,2927,"lord","disgust"
"12983",19,2927,"lord","negative"
"12984",19,2927,"lord","positive"
"12985",19,2927,"lord","trust"
"12986",19,2927,"taught","trust"
"12987",19,2928,"strictly",NA
"12988",19,2928,"analogy",NA
"12989",19,2928,"lord","disgust"
"12990",19,2928,"lord","negative"
"12991",19,2928,"lord","positive"
"12992",19,2928,"lord","trust"
"12993",19,2928,"lord","disgust"
"12994",19,2928,"lord","negative"
"12995",19,2928,"lord","positive"
"12996",19,2928,"lord","trust"
"12997",19,2928,"behold",NA
"12998",19,2929,"cast",NA
"12999",19,2929,"faith","anticipation"
"13000",19,2929,"faith","joy"
"13001",19,2929,"faith","positive"
"13002",19,2929,"faith","trust"
"13003",19,2929,"conjecture","anticipation"
"13004",19,2929,"knowing","positive"
"13005",19,2930,"appeal","anticipation"
"13006",19,2930,"lordship","positive"
"13007",19,2930,"confirm",NA
"13008",19,2930,"deny","anger"
"13009",19,2930,"deny","negative"
"13010",19,2930,"logical","positive"
"13011",19,2930,"anticipations",NA
"13012",19,2931,"wrong","negative"
"13013",19,2931,"yield",NA
"13014",19,2931,"demand","anger"
"13015",19,2931,"demand","negative"
"13016",19,2931,"fourth",NA
"13017",19,2931,"dimension",NA
"13018",19,2932,"lord","disgust"
"13019",19,2932,"lord","negative"
"13020",19,2932,"lord","positive"
"13021",19,2932,"lord","trust"
"13022",19,2932,"listen",NA
"13023",19,2932,"reason","positive"
"13024",19,2934,"ere",NA
"13025",19,2935,"countrymen",NA
"13026",19,2935,"witnessed",NA
"13027",19,2935,"descent","fear"
"13028",19,2935,"descent","sadness"
"13029",19,2936,"entering",NA
"13030",19,2936,"closed",NA
"13031",19,2936,"lordship","positive"
"13032",19,2936,"entered",NA
"13033",19,2937,"mine",NA
"13034",19,2937,"doors",NA
"13035",19,2937,"windows",NA
"13036",19,2937,"appearing",NA
"13037",19,2938,"vanishing",NA
"13038",19,2938,"reply",NA
"13039",19,2938,"question","positive"
"13040",19,2938,"ready","anticipation"
"13041",19,2938,"stake",NA
"13042",19,2939,"deny","anger"
"13043",19,2939,"deny","negative"
"13044",19,2939,"henceforth",NA
"13045",19,2939,"silent",NA
"13046",19,2939,"vouchsafe",NA
"13047",19,2940,"answer",NA
"13048",19,2942,"sphere",NA
"13049",19,2942,"pause",NA
"13050",19,2942,"reported",NA
"13051",19,2942,"divided",NA
"13052",19,2943,"opinion",NA
"13053",19,2943,"granting",NA
"13054",19,2943,"explain","positive"
"13055",19,2943,"explain","trust"
"13056",19,2945,"explanations",NA
"13057",19,2945,"adopted",NA
"13058",19,2945,"suggested",NA
"13059",19,2946,"theory","anticipation"
"13060",19,2946,"theory","trust"
"13061",19,2946,"fourth",NA
"13062",19,2946,"dimension",NA
"13063",19,2946,"pray","anticipation"
"13064",19,2946,"pray","fear"
"13065",19,2946,"pray","joy"
"13066",19,2946,"pray","positive"
"13067",19,2946,"pray","surprise"
"13068",19,2946,"pray","trust"
"13069",19,2947,"trifling",NA
"13070",19,2947,"return",NA
"13071",19,2947,"business",NA
"13072",19,2949,"anticipations",NA
"13073",19,2950,"fulfilled",NA
"13074",19,2950,"patience","anticipation"
"13075",19,2950,"patience","positive"
"13076",19,2950,"patience","trust"
"13077",19,2950,"answer",NA
"13078",19,2951,"question","positive"
"13079",19,2951,"teachers",NA
"13080",19,2951,"appeared",NA
"13081",19,2952,"returned",NA
"13082",19,2953,"contracted","negative"
"13083",19,2953,"sections",NA
"13084",19,2953,"vanished","fear"
"13085",19,2953,"vanished","negative"
"13086",19,2953,"vanished","sadness"
"13087",19,2953,"vanished","surprise"
"13088",19,2953,"spacious","positive"
"13089",19,2954,"space",NA
"13090",19,2954,"entreat",NA
"13091",19,2954,"conduct",NA
"13092",19,2956,"sphere",NA
"13093",19,2956,"moodily",NA
"13094",19,2956,"vanished","fear"
"13095",19,2956,"vanished","negative"
"13096",19,2956,"vanished","sadness"
"13097",19,2956,"vanished","surprise"
"13098",19,2957,"appeared",NA
"13099",19,2957,"people",NA
"13100",19,2957,"visions",NA
"13101",19,2957,"arose",NA
"13102",19,2958,"understand",NA
"13103",19,2958,"brain",NA
"13104",19,2958,"perturbed",NA
"13105",19,2959,"angularity",NA
"13106",19,2959,"seer",NA
"13107",19,2962,"space",NA
"13108",19,2962,"thoughtland",NA
"13109",19,2962,"blessed","joy"
"13110",19,2962,"blessed","positive"
"13111",19,2963,"region",NA
"13112",19,2963,"insides",NA
"13113",19,2963,"solid","positive"
"13114",19,2964,"ravished",NA
"13115",19,2964,"eye",NA
"13116",19,2964,"cube","trust"
"13117",19,2964,"moving",NA
"13118",19,2964,"altogether",NA
"13119",19,2965,"direction",NA
"13120",19,2965,"strictly",NA
"13121",19,2965,"analogy",NA
"13122",19,2966,"particle",NA
"13123",19,2966,"interior","disgust"
"13124",19,2966,"interior","positive"
"13125",19,2966,"interior","trust"
"13126",19,2966,"pass",NA
"13127",19,2966,"space",NA
"13128",19,2966,"wake",NA
"13129",19,2967,"create","joy"
"13130",19,2967,"create","positive"
"13131",19,2967,"perfect","anticipation"
"13132",19,2967,"perfect","joy"
"13133",19,2967,"perfect","positive"
"13134",19,2967,"perfect","trust"
"13135",19,2967,"perfection","anticipation"
"13136",19,2967,"perfection","joy"
"13137",19,2967,"perfection","positive"
"13138",19,2967,"perfection","surprise"
"13139",19,2967,"perfection","trust"
"13140",19,2968,"sixteen",NA
"13141",19,2968,"terminal","fear"
"13142",19,2968,"terminal","negative"
"13143",19,2968,"terminal","sadness"
"13144",19,2968,"extra","positive"
"13145",19,2968,"solid","positive"
"13146",19,2968,"angles",NA
"13147",19,2968,"solid","positive"
"13148",19,2968,"cubes",NA
"13149",19,2969,"perimeter",NA
"13150",19,2969,"stay",NA
"13151",19,2969,"upward",NA
"13152",19,2970,"blessed","joy"
"13153",19,2970,"blessed","positive"
"13154",19,2970,"region",NA
"13155",19,2970,"dimensions",NA
"13156",19,2970,"linger","anticipation"
"13157",19,2970,"threshold",NA
"13158",19,2971,"enter",NA
"13159",19,2971,"ah",NA
"13160",19,2971,"resolve",NA
"13161",19,2972,"ambition","anticipation"
"13162",19,2972,"ambition","joy"
"13163",19,2972,"ambition","positive"
"13164",19,2972,"ambition","trust"
"13165",19,2972,"soar",NA
"13166",19,2972,"corporal","negative"
"13167",19,2972,"ascent","positive"
"13168",19,2972,"yielding",NA
"13169",19,2973,"intellectual","positive"
"13170",19,2973,"onset","anticipation"
"13171",19,2973,"gates",NA
"13172",19,2973,"dimension",NA
"13173",19,2973,"fly",NA
"13174",19,2974,"seventh",NA
"13175",19,2974,"eighth",NA
"13176",19,2976,"continued",NA
"13177",19,2976,"vain",NA
"13178",19,2976,"sphere",NA
"13179",19,2977,"voice",NA
"13180",19,2977,"thunder",NA
"13181",19,2977,"reiterate",NA
"13182",19,2977,"command",NA
"13183",19,2977,"silence",NA
"13184",19,2977,"threaten","anger"
"13185",19,2977,"threaten","anticipation"
"13186",19,2977,"threaten","fear"
"13187",19,2977,"threaten","negative"
"13188",19,2978,"direst",NA
"13189",19,2978,"penalties",NA
"13190",19,2978,"persisted",NA
"13191",19,2978,"stem",NA
"13192",19,2979,"flood","fear"
"13193",19,2979,"ecstatic","anticipation"
"13194",19,2979,"ecstatic","joy"
"13195",19,2979,"ecstatic","positive"
"13196",19,2979,"ecstatic","surprise"
"13197",19,2979,"aspirations",NA
"13198",19,2979,"blame","anger"
"13199",19,2979,"blame","disgust"
"13200",19,2979,"blame","negative"
"13201",19,2980,"intoxicated","disgust"
"13202",19,2980,"intoxicated","negative"
"13203",19,2980,"recent",NA
"13204",19,2980,"draughts",NA
"13205",19,2980,"truth","positive"
"13206",19,2980,"truth","trust"
"13207",19,2981,"introduced",NA
"13208",19,2981,"coming","anticipation"
"13209",19,2981,"words","anger"
"13210",19,2981,"words","negative"
"13211",19,2982,"cut",NA
"13212",19,2982,"short",NA
"13213",19,2982,"crash","fear"
"13214",19,2982,"crash","negative"
"13215",19,2982,"crash","sadness"
"13216",19,2982,"crash","surprise"
"13217",19,2982,"simultaneous",NA
"13218",19,2982,"crash","fear"
"13219",19,2982,"crash","negative"
"13220",19,2982,"crash","sadness"
"13221",19,2982,"crash","surprise"
"13222",19,2982,"inside",NA
"13223",19,2983,"impelled",NA
"13224",19,2983,"space",NA
"13225",19,2983,"velocity",NA
"13226",19,2983,"precluded",NA
"13227",19,2983,"speech","positive"
"13228",19,2984,"rapidly",NA
"13229",19,2984,"descending",NA
"13230",19,2984,"return",NA
"13231",19,2985,"flatland",NA
"13232",19,2985,"doom","fear"
"13233",19,2985,"doom","negative"
"13234",19,2985,"glimpse",NA
"13235",19,2985,"forgotten","fear"
"13236",19,2985,"forgotten","negative"
"13237",19,2985,"forgotten","sadness"
"13238",19,2986,"glimpse",NA
"13239",19,2986,"dull","negative"
"13240",19,2986,"dull","sadness"
"13241",19,2986,"level","positive"
"13242",19,2986,"level","trust"
"13243",19,2986,"wilderness","anticipation"
"13244",19,2986,"wilderness","fear"
"13245",19,2986,"wilderness","sadness"
"13246",19,2987,"universe",NA
"13247",19,2987,"spread",NA
"13248",19,2987,"eye",NA
"13249",19,2987,"darkness","anger"
"13250",19,2987,"darkness","fear"
"13251",19,2987,"darkness","negative"
"13252",19,2987,"darkness","sadness"
"13253",19,2988,"final",NA
"13254",19,2988,"consummating",NA
"13255",19,2988,"thunder",NA
"13256",19,2988,"peal",NA
"13257",19,2989,"common",NA
"13258",19,2989,"creeping","anticipation"
"13259",19,2989,"square",NA
"13260",19,2989,"study","positive"
"13261",19,2989,"home",NA
"13262",19,2989,"listening",NA
"13263",19,2990,"peace","anticipation"
"13264",19,2990,"peace","joy"
"13265",19,2990,"peace","positive"
"13266",19,2990,"peace","trust"
"13267",19,2990,"cry","negative"
"13268",19,2990,"cry","sadness"
"13269",19,2990,"approaching","anticipation"
"13270",19,2990,"wife",NA
"13271",20,2995,"section",NA
"13272",20,2995,"20",NA
"13273",20,2995,"sphere",NA
"13274",20,2995,"encouraged",NA
"13275",20,2995,"vision","anticipation"
"13276",20,2995,"vision","positive"
"13277",20,2998,"minute",NA
"13278",20,2998,"reflection",NA
"13279",20,2999,"instinct",NA
"13280",20,2999,"conceal","negative"
"13281",20,2999,"conceal","sadness"
"13282",20,2999,"experiences",NA
"13283",20,2999,"wife",NA
"13284",20,3000,"apprehended",NA
"13285",20,3000,"moment",NA
"13286",20,3000,"danger","fear"
"13287",20,3000,"danger","negative"
"13288",20,3000,"danger","sadness"
"13289",20,3000,"divulging",NA
"13290",20,3000,"secret","trust"
"13291",20,3001,"woman",NA
"13292",20,3001,"flatland",NA
"13293",20,3001,"narrative",NA
"13294",20,3001,"adventures",NA
"13295",20,3002,"unintelligible","negative"
"13296",20,3002,"endeavoured",NA
"13297",20,3002,"reassure","positive"
"13298",20,3002,"reassure","trust"
"13299",20,3003,"story",NA
"13300",20,3003,"invented",NA
"13301",20,3003,"occasion",NA
"13302",20,3003,"accidentally","surprise"
"13303",20,3003,"fallen",NA
"13304",20,3004,"trap",NA
"13305",20,3004,"door",NA
"13306",20,3004,"cellar",NA
"13307",20,3004,"lain",NA
"13308",20,3004,"stunned","fear"
"13309",20,3004,"stunned","negative"
"13310",20,3004,"stunned","surprise"
"13311",20,3006,"southward",NA
"13312",20,3006,"attraction","positive"
"13313",20,3006,"country",NA
"13314",20,3006,"slight",NA
"13315",20,3007,"woman",NA
"13316",20,3007,"tale","positive"
"13317",20,3007,"necessarily",NA
"13318",20,3007,"appeared",NA
"13319",20,3007,"extraordinary","positive"
"13320",20,3007,"nigh",NA
"13321",20,3008,"incredible",NA
"13322",20,3008,"wife",NA
"13323",20,3008,"sense","positive"
"13324",20,3008,"exceeds",NA
"13325",20,3009,"average",NA
"13326",20,3009,"sex","anticipation"
"13327",20,3009,"sex","joy"
"13328",20,3009,"sex","positive"
"13329",20,3009,"sex","trust"
"13330",20,3009,"perceived",NA
"13331",20,3009,"unusually",NA
"13332",20,3009,"excited","anticipation"
"13333",20,3009,"excited","joy"
"13334",20,3009,"excited","positive"
"13335",20,3009,"excited","surprise"
"13336",20,3009,"excited","trust"
"13337",20,3010,"argue","anger"
"13338",20,3010,"argue","negative"
"13339",20,3010,"subject","negative"
"13340",20,3010,"insisted",NA
"13341",20,3010,"ill","anger"
"13342",20,3010,"ill","disgust"
"13343",20,3010,"ill","fear"
"13344",20,3010,"ill","negative"
"13345",20,3010,"ill","sadness"
"13346",20,3011,"required",NA
"13347",20,3011,"repose","positive"
"13348",20,3011,"glad","anticipation"
"13349",20,3011,"glad","joy"
"13350",20,3011,"glad","positive"
"13351",20,3011,"excuse","negative"
"13352",20,3011,"retiring",NA
"13353",20,3011,"chamber",NA
"13354",20,3012,"quietly",NA
"13355",20,3012,"happened",NA
"13356",20,3013,"drowsy",NA
"13357",20,3013,"sensation",NA
"13358",20,3013,"fell","negative"
"13359",20,3013,"fell","sadness"
"13360",20,3013,"eyes",NA
"13361",20,3013,"closed",NA
"13362",20,3013,"endeavoured",NA
"13363",20,3014,"reproduce",NA
"13364",20,3014,"dimension",NA
"13365",20,3014,"process",NA
"13366",20,3015,"cube","trust"
"13367",20,3015,"constructed",NA
"13368",20,3015,"motion","anticipation"
"13369",20,3015,"square",NA
"13370",20,3016,"wished",NA
"13371",20,3016,"remembered",NA
"13372",20,3016,"upward",NA
"13373",20,3017,"northward",NA
"13374",20,3017,"determined","positive"
"13375",20,3017,"steadfastly",NA
"13376",20,3017,"retain","trust"
"13377",20,3018,"words","anger"
"13378",20,3018,"words","negative"
"13379",20,3018,"clue","anticipation"
"13380",20,3018,"firmly",NA
"13381",20,3018,"grasped",NA
"13382",20,3018,"fail",NA
"13383",20,3018,"guide","positive"
"13384",20,3018,"guide","trust"
"13385",20,3019,"solution","positive"
"13386",20,3019,"mechanically",NA
"13387",20,3019,"repeating",NA
"13388",20,3019,"charm","positive"
"13389",20,3019,"words","anger"
"13390",20,3019,"words","negative"
"13391",20,3020,"upward",NA
"13392",20,3020,"northward",NA
"13393",20,3020,"fell","negative"
"13394",20,3020,"fell","sadness"
"13395",20,3020,"sound",NA
"13396",20,3020,"refreshing","positive"
"13397",20,3020,"sleep",NA
"13398",20,3022,"slumber",NA
"13399",20,3022,"dream",NA
"13400",20,3023,"sphere",NA
"13401",20,3023,"lustrous","positive"
"13402",20,3023,"hue",NA
"13403",20,3023,"betokened",NA
"13404",20,3023,"exchanged",NA
"13405",20,3024,"wrath","anger"
"13406",20,3024,"wrath","fear"
"13407",20,3024,"wrath","negative"
"13408",20,3024,"perfectly",NA
"13409",20,3024,"placability",NA
"13410",20,3024,"moving",NA
"13411",20,3025,"bright",NA
"13412",20,3025,"infinitesimally",NA
"13413",20,3025,"master","positive"
"13414",20,3026,"directed",NA
"13415",20,3026,"attention","positive"
"13416",20,3026,"approached",NA
"13417",20,3026,"methought",NA
"13418",20,3026,"issued",NA
"13419",20,3027,"slight",NA
"13420",20,3027,"humming",NA
"13421",20,3027,"noise","negative"
"13422",20,3027,"spaceland",NA
"13423",20,3027,"bluebottles",NA
"13424",20,3028,"resonant",NA
"13425",20,3028,"slight",NA
"13426",20,3028,"perfect","anticipation"
"13427",20,3028,"perfect","joy"
"13428",20,3028,"perfect","positive"
"13429",20,3028,"perfect","trust"
"13430",20,3029,"stillness","fear"
"13431",20,3029,"stillness","positive"
"13432",20,3029,"stillness","sadness"
"13433",20,3029,"vacuum",NA
"13434",20,3029,"soared",NA
"13435",20,3029,"sound",NA
"13436",20,3029,"reached",NA
"13437",20,3030,"ears",NA
"13438",20,3030,"till",NA
"13439",20,3030,"checked",NA
"13440",20,3030,"flight",NA
"13441",20,3030,"distance",NA
"13442",20,3031,"twenty",NA
"13443",20,3031,"human",NA
"13444",20,3031,"diagonals",NA
"13445",20,3033,"yonder",NA
"13446",20,3033,"guide","positive"
"13447",20,3033,"guide","trust"
"13448",20,3033,"flatland",NA
"13449",20,3033,"thou",NA
"13450",20,3033,"hast",NA
"13451",20,3033,"lived",NA
"13452",20,3033,"lineland",NA
"13453",20,3034,"thou",NA
"13454",20,3034,"hast",NA
"13455",20,3034,"received","positive"
"13456",20,3034,"vision","anticipation"
"13457",20,3034,"vision","positive"
"13458",20,3034,"thou",NA
"13459",20,3034,"hast",NA
"13460",20,3034,"soared",NA
"13461",20,3034,"heights",NA
"13462",20,3035,"spaceland",NA
"13463",20,3035,"complete",NA
"13464",20,3035,"range",NA
"13465",20,3035,"thy",NA
"13466",20,3035,"experience",NA
"13467",20,3036,"conduct",NA
"13468",20,3036,"thee",NA
"13469",20,3036,"downward",NA
"13470",20,3036,"lowest","negative"
"13471",20,3036,"lowest","sadness"
"13472",20,3036,"depth","positive"
"13473",20,3036,"depth","trust"
"13474",20,3036,"existence","positive"
"13475",20,3037,"realm",NA
"13476",20,3037,"pointland",NA
"13477",20,3037,"abyss","fear"
"13478",20,3037,"abyss","negative"
"13479",20,3037,"abyss","sadness"
"13480",20,3037,"dimensions",NA
"13481",20,3039,"behold",NA
"13482",20,3039,"yon",NA
"13483",20,3039,"miserable","anger"
"13484",20,3039,"miserable","disgust"
"13485",20,3039,"miserable","negative"
"13486",20,3039,"miserable","sadness"
"13487",20,3039,"creature","disgust"
"13488",20,3039,"creature","fear"
"13489",20,3039,"creature","negative"
"13490",20,3040,"confined","anger"
"13491",20,3040,"confined","disgust"
"13492",20,3040,"confined","fear"
"13493",20,3040,"confined","negative"
"13494",20,3040,"confined","sadness"
"13495",20,3040,"dimensional",NA
"13496",20,3040,"gulf",NA
"13497",20,3040,"world",NA
"13498",20,3041,"universe",NA
"13499",20,3041,"form",NA
"13500",20,3041,"conception",NA
"13501",20,3042,"length",NA
"13502",20,3042,"breadth",NA
"13503",20,3042,"height",NA
"13504",20,3043,"experience",NA
"13505",20,3043,"cognizance",NA
"13506",20,3044,"plurality",NA
"13507",20,3045,"mark",NA
"13508",20,3045,"perfect","anticipation"
"13509",20,3045,"perfect","joy"
"13510",20,3045,"perfect","positive"
"13511",20,3045,"perfect","trust"
"13512",20,3045,"contentment",NA
"13513",20,3045,"learn","positive"
"13514",20,3046,"lesson","anticipation"
"13515",20,3046,"lesson","positive"
"13516",20,3046,"lesson","trust"
"13517",20,3046,"contented",NA
"13518",20,3046,"vile",NA
"13519",20,3046,"ignorant","disgust"
"13520",20,3046,"ignorant","negative"
"13521",20,3047,"aspire","anticipation"
"13522",20,3047,"aspire","joy"
"13523",20,3047,"aspire","positive"
"13524",20,3047,"blindly","negative"
"13525",20,3047,"blindly","sadness"
"13526",20,3047,"impotently",NA
"13527",20,3047,"happy","anticipation"
"13528",20,3047,"happy","joy"
"13529",20,3047,"happy","positive"
"13530",20,3047,"happy","trust"
"13531",20,3048,"listen",NA
"13532",20,3050,"ceased",NA
"13533",20,3050,"arose",NA
"13534",20,3050,"buzzing",NA
"13535",20,3050,"creature","disgust"
"13536",20,3050,"creature","fear"
"13537",20,3050,"creature","negative"
"13538",20,3050,"tiny",NA
"13539",20,3051,"low",NA
"13540",20,3051,"monotonous",NA
"13541",20,3051,"distinct",NA
"13542",20,3051,"tinkling",NA
"13543",20,3051,"spaceland",NA
"13544",20,3052,"phonographs",NA
"13545",20,3052,"caught",NA
"13546",20,3052,"words","anger"
"13547",20,3052,"words","negative"
"13548",20,3052,"infinite","positive"
"13549",20,3052,"beatitude",NA
"13550",20,3053,"existence","positive"
"13551",20,3055,"puny",NA
"13552",20,3055,"creature","disgust"
"13553",20,3055,"creature","fear"
"13554",20,3055,"creature","negative"
"13555",20,3055,"means",NA
"13556",20,3056,"sphere",NA
"13557",20,3056,"noticed",NA
"13558",20,3057,"babies",NA
